sentence	is_counterfactual
ソールの硬さは、つま先が引っかかったりして足の指が危険な状態にならないためと考えております。	0
これなら副砲みたいに、手で砲身を上下する構造で良かったと思います。	0
これなら、災害時にも役立ちそう	0
もっと簡単に動けば最高なんですけど、、、残念・USBコントローラーの要領で動かせるようになったらいいと思います	1
またパワードミキサーではないのでSP接続する場合はアンプ内蔵スピーカーが必要、できればキャノンコネクター・付きがよいと思います。	1
外出に使うにはゆるくて怖いので、スリッパとして使っていますが滑らないし良いです。	0
メットミラーの場合は視界範囲が頭の動きに追従するので、後方確認できる位置に頭を制御しなければならず、その間、前方不注意となります。	0
子供がクロックスを履いて、走れるようになるのは来年くらいでしょうか(笑)・それでも、歩けない事はないし、本人も気に入っているので、このまま履く事になりました。	0
更に言えば、ベートーヴェンをフルトヴェングラーやトスカニーニなどの時代から、現代のベーレンライター版の演奏まで多くの演奏を聴いているベートーヴェン・マスターの方たちにも不向きな気がします。	0
デザイン:シンプルでカッコいいです。	0
一種のジョーク商品と思ったほうがよさそうです。	0
初期のような分かりやすいネオクラシカル・メタルではないので間口は狭くなってしまっていると思いますが、まずは3回繰り返して聴いてみてから評価を下して欲しい。	0
ちゃんとしたタグや・・プラスチックのフックが正規品と同様に付属していたことから精巧そのもので、普通の人は真贋を見極めることは難しいと思います。	0
導入部分こそ毎回違いますが、・有機アンドロイドの役割とかストーリー展開とか良くも悪くもいつものエイリアン物・・こういう分り易い展開が売れる要素なのでしょうが、タイトルもエイリアン「ゼロ」で良いんじゃないかと	0
思った以上に使いやすかったです。	0
いや、何らかの実験結果があってという根拠を示してるならいいんですけど、・根拠はないって断言しつつですからね。	0
系で頼りなく思えますが気にならない程度かと思います。	0
SEIKOの名に恥じないものと思います。	0
不謹慎かもしれないが、こんな風に正義の鉄槌をくだしてみたい・・・そう思う映画でした。	0
「ガレージ・インク」でのカバー曲は結構良かったのになぁー。	0
毎日幼稚園から戻るとすぐに遊ぶので買って良かったと思いました。	0
K701の趣向とは少し違うので、それを期待して買うのはやめたほうがいいですが、低コスト高パフォーマンスを求める方は選択肢に入れて問題ないです。	0
もっと優しいデザインの３Ｄメガネがあると良いですね。	1
主に五インチのスマートフォンで使用中・大きさは全くスマートフォンと一緒だが、幅が思ったより分厚く、スマートフォンの2〜3倍ある・しかし性能はよく、特にAndroid、ipod touch両方に同時充電可能なのは素晴らしい・容量も十分なので非常に優れた製品であると思う・不安なのは故障だが、１ヶ月使った現在、今のところ問題はない・もし壊れたら、ここに追記したい	0
カラフルで汗や水に強いのが良いですね。	0
ヘッドホンアンプとして作った会社、販売しているお店、・共にどうお考えなのでしょう。	0
購入してよかったです！！	0
付属品がいろいろついていますが、スマホのバッテリーとして使う場合には、・スマホ用のアダプターのみで大丈夫だと思います。	0
スイッチ一体型の電池キャップは、使い勝手を格段に向上させるでしょう（片手に拳銃、片手にマグライトのようなシチュエーションで消灯が直ちにできますし、再点灯も同様に直ぐに可能です）。	0
対策をお願いしたいと思います。	0
ミリタリーウォッチで10気圧防水の時計には水濡れの心配の無いシリコンベルトがいいと思い購入。	0
アコースティックな温かみを感じさせる音で、聴いていて心地良いです。	0
アルコールストーブの入門セットとしては、最適なのではないでしょうか。	0
さらにキャリアがついたせいでマウンテンバイクをこぐときに私の場合は蟹股になりました。	0
が、ロックファンならぜひとものセットだと思う。	0
弊社のスピーカーのサービス品にしても良いかも？	0
また、何人かの方が書かれているマスクパーツの切り離しについてですが、ニッパーを使わずに・デザインナイフで切り離してやればパーツの破損もなくきれいに切り離せます。	0
がかっこよく組立説明書も絵図で解りやすいので７歳の子供でも大人が一緒なら１時間程度で完成してしまう。	0
同じメーカーなのにロック機構が違うのは一目瞭然だが、どちらの機種もギターの自重で確実かつ滑らかにロックされ、これなら誤って落下させることは殆どなさそうに思える。	0
呪術や古来の知恵を積み重ねてきた部族のやり方から堕落した者が、逃げ道としてキリスト教を選び、部族としての団結が崩れていく様子を見ると、欧米人によるアフリカ大陸の植民地化は、例えどんな屈強な部族の戦士が勇敢に立ち向かったとしても、避けられないことであったのだという絶望感のようなものが読み取れます。	0
というのも、これは子供向けに作られた映画だからだと思います。	0
そろそろ非対応機種も出てるのでちゃんと記載してほしかったです。	1
リズムによる表現を強化するためにティンバランドと組んだ意欲作と捉えれば、すんなり聞けます。	0
店舗ではなかなか置いてないからね、・・ネットで見つけられてよかったです。	0
次からは注意して、また金をドブに捨てることにならないようにしよう・・	0
あっと思った時に、無いのが電池。	0
あと１個胴体を構成するパーツがあれば文句ないのになあ・・・。	1
ANKER を鞄に入れておいて，スマホに充電しながら操作できれば一層便利．	1
あまり期待せずに購入しましたが予想以上でした・セット内容も充実しています・フィルム穴は上部のスピーカー部分のみです・触り心地は正直高いフィルムと変わりません・値段以上に満足できると思います	0
このアルバムって本当に凄いんだなぁ、と思った瞬間。	0
全体の印象としては、非常にモダニスティックなジャズロックもしくはフュージョンといったところでしょうか。	0
コンパクトで、使い勝手が良く、アウトドアに最適だと思います。	0
商品自体はとてもよかったのですが、もともと(未開封の状態で)パーツに黒い汚れや擦れがあり（拭いてもとれないもの）、おそらく製造の工場でついたものでしょうがアバウトだなと思いました。	0
買ってよかったついでに、自分に一眼レフを買ったけどおこられなかった。	0
対応、発送共にまあまあ良いと思います。	0
品質検査もサンプルチェックではなく全品チェックすべきなのでは？	0
倍の値段出しても絶対そっちの方がいいです。	0
食事を作っている時や、ママが何かしようとしてるときに限って泣いたりするので・コレがあれば一人で遊んでくれるので 正直とても助かります＾＾	0
タイプ違いは数足有るのでこれはこれで良かったです。	0
マウスのクリック感：十二分に満足できる完成度・・感度：調整も細かくできて問題なし・・質感：値段を考えればこれも十分だとおもう。	0
最新番映画ターミネーターのサントラに使っても良かったのでは?	0
このセットはもともと安いのですが、Kindle版だとさらに半値以下になるので驚きです。	0
）を買う方が良いかもしれないし…	0
オレンジのベルトが安っぽいという人もいますが私はカッコいいと思います。	0
帰りに雨が降ったらなんて事もesbitは答えない。	0
巷でも評判のレンズですねｗ・腕がないのでどうなるかと思いながらも買ってよかったです！	0
世界中にある黒い聖母は、マリアがイエスを抱く姿でもあり、イシス神がホルスを抱く姿でもあるのだろう。	0
また、シートも丸洗いできるので、衛生的にも優れていると思います。	0
しかし、テープで固定するなどの対策をすれば問題ないですし、ワンコインちょっとで購入できることを考えると、コストパフォーマンスが高い製品であるのは間違いないです。	0
買ってよかったです。	0
スタンダード画質で視聴したんだけど、HDでも良かったかなあ。	0
思っていた以上にこの商品良かったです。	0
以上が許せる方は十分楽しめる作品だと思います。	0
ライトが小さいためかもう少し明るいと良いと思います、明るさを望む方は少し物足りなく感じるかもしれません。	1
360度回転するので、親が家事をやりながら子供と目を合わせて対話できるのも良いですね。	0
日本盤の再販があればいいのですが…。	1
ゴム製なんで高級感は皆無・でも端子の保護やシューの保護を考えるならそんなものはいらない・むしろゴム製のフィット感が良い・純正で同梱されてないボディには最高です	0
従来のintel品はlow profile panelは附属しているのが当然と思っていました。	0
環境ビデオとして見るにはいいでしょう。	0
こういうアルバムを作るバンドが少ないご時世ですが、やっぱりいいですね。	0
本体自体は良いのですが、摩擦堅牢度が良く無いらしく、白い本体だと色移りします。	0
バッテリーへの充電にはUSB端子を用いた仕様なので、一般的なデスクトップPC本体のUSBから供給すれば問題ないだろうと思い込んでいました。	0
若輩者なのでもとのキャリーを観たのがおそらく１５年くらい前でしょうか。	0
ショーンが大好きなので、本当は星５つにしたいんですが・商品レビューとしては辛口にならざるを得ません。	0
長いケーブルを自分で買って使ったほうがいいと思います。	0
ただの通信用の機器ですが、意外と効果の大きいアイテムだと思いました。	0
余ってるマグに使うにはいいです。	0
これがあれば本当に安心。	0
このGPS端末があると、スイッチを入れればすぐにiPadが認識し、カーナビもスムースに動作します。	0
充電は早いですし他の充電器と比べるとしっかり充電されるところが良いですね。	0
日本語の説明がないけど使いみちは他にないので、誰でも理解できると思います。	0
本全体は三分の二程度でまとめてもよいのではないか。	0
買ってはならない粗悪品です。	0
と思ったりしてます。	0
いやいやいや、買ってよかった。	0
甲のところが少し痛いくらいですが、少しはけばちょうどよくなるでしょう。	0
子供向けならオーケーですね。	0
もちろん見ての通り、足に油や熱湯が落ちてもモノともせず・調理場の床面にもよく効くグリップも見逃せない利点だと思います。	0
商品的にはいいですが、スペックが低いです。	0
１ＧＢまでしか動作保証がなかったのですが何の問題もなく助かりました。	0
一週間の使用ですが、思った以上に精度も良く、巻き上げ効率もGOOD！	0
内容その３・（１）本作品に不満があるとすれば、	0
1、2回位の充電じゃ全然なくならないので、・こういうバッテリーにマメに補充できない俺にはぴったりです。	0
また後ほど追加報告など出来ればと思います。	0
充電時間が早いと思った。	0
誰か真相を知ってる人はいないだろうか。	0
しかも早い・充電終了すると自動で充電電源が切れてくれるので、完全放電にならなくて重宝しています。	0
サウンドも良かったです。	0
もうちょい安かったらなぁ～♪	1
取説の調整方法ですが、軸ナットの締め具合を調整しても動きが改善しない場合、少し緩めてやるといいと思います。	0
やりすぎには注意が必要でしょうけど。	0
もちろん、ハリソン・フォードも良かったが、クリス・パインとキーラ・ナイトレイも新鮮でよい。	0
ドぎついバイオレットだったら嫌だな。。	0
グリップの外観の完成度も純正ならではの仕上がり。	0
おすすめのCDは43枚目のシベリウスの交響詩でしょう。	0
数曲聴きましたが、音質等録音状態は問題ないと思います。	0
ミニバイスもあったほうがいいかな？	0
今まで履いたシューズの中で最も良いと思います。	0
)・作った家でごっこ遊びをしたいとか、お友達と一緒に遊びたいと思うならば、・このセットだけでは、物足りないかな…	0
ポリスアカデミーシリーズは今になって見直しても、おもしろさが色あせない名作です・シリーズのお約束となった、ブルーオイスターでのチークダンス・ジョーンズことマイケル・ウィンスローの演じるボイスパーカッション・タックルベリー、フックス、ハイタワーはもちろんのこと・ラサール校長にハリスといった初期のメンバーだからこその原点のおもしろさがあると思います。	0
この2曲のためだけでも、このアルバムを買う価値はあると思う。	0
Astro 3Eはパワフルですがちょっとデカイのでもう少し・小さいのを買おうかと思ってます。	0
（中身だけならパラフィンの臭いもいくらかましになります。	0
結構使い勝手がよかったのはむしろ予想外のうれしい誤算でした。	0
Blue Eyed Ladyで「ゲット・バック」を思い出す人もいらっしゃるでしょう。	0
フラッシュのチャージ時間ですが、フラッシュの設定がマニュアルで「1/64」〜「1/16」までであれば、「固定フォーカス+シャッターをキル」を連続でおこなってもフラッシュはついてきます。	0
仕事柄CADを使用する機会があるのですが、CADにもかなり適したマウスだと思います。	0
まぁ、しても安いんで新しく買い直すと思います。	0
形にもう少しかっこよさがあればいいですね。	1
一度挿したら抜かないであろう機器（ＴＶとレコーダーなど）であっても２層のもので十分でしょう。	0
私のようなあわて者もいるだろうから…	0
つまり、重要なシーンで言葉遊びを入れて読者の・興をそぐようなヤボなことはしないから、ストーリーに集中・すべき部分は集中できるし、別に言葉遊びに気づかなくても・ストーリー上は問題ない。	0
と思う方なら値段も手頃過ぎて買い替えも効きやすいでしょうし正に最高のゲーミングマウスになるのではないでしょうか？	0
シンプルな表示もなかなかよいです。	0
VITA持ってる方はVITAの充電器使ってみるといいですよ！	0
あのプログラムは単なる8分間死者の残存意識に意識を転送できるプログラムではなく、・別の現実世界を観測できるプログラムだったんでしょう。	0
MGを飾るなら必須だと思います。	0
できれば改善をお願いしたいです。	0
私個人では見た目も気に入っていますしチープだとも思いません、遅延に関しては解決策を他の方がレビューしているのでそちらを参考にしてくださればいいかと。	0
ただ、かっちり閉めても・完全には固定されないから、ホームセンターで売っているスペーサーゴムを当てた方が・良いかもです。	0
接着剤使用となっていますが、主要な部品はスナップフィットになってるんですね、でもこれってどうなんでしょうか。	0
値段は安いので今回買ってよかった。	0
基本的には革の靴が好きなのですが、6月と9月にまた入院する予定なので、その時に使いたいと思います。	0
ヘヴィ＆ダークいいですねぇ。	0
この価格なら充分満足です。	0
テクノっていいですね・・全然知らなかったけどこれから聴いてみようと思わせてくれた一枚です	0
このような方に、お勧めできると思います。	0
（見方によってはダサいんだが）、情報を削り、『俺たちはコレを見せたかったんだぜ！	0
特に夜間は，後方の自動車のヘッドライトが顔がほぼ正面でも眼に入ってくるので，助かる．	0
テンションが上がる、欲しかった紺色でした。	0
消せるボールペン」で内容をメモ書きしても内部への影響を心配しなくてもよいほどの強度はあるのだろうか(俺が人柱になんのはやです、だって64GBのClass10なブツしか持ってないんだもん)、とか、ですね。	0
個人的・にもモーパッサンの中から一つ選べと言われるなら・この本を選びます。	0
それでも心配な方は、GENTOSから白色LEDのEX-313CWが発売されているので、そちらにすると良いと思います。	0
）で（物語の時系列的にはThe Last Jurorのほうが先なので・ややこしいが）Lucien WilbanksやHarry Rexなどおなじみのキャラが再登場し、これはうれしくなった。	0
Mini-ITXのケースで使うためにロープロファイルのカードが欲しかったのですが、・この商品にロープロファイルブラケットが付属しているのかどうかわかりませんでした。	0
消費電力はこのCPUで組んだ方が低くできるだろうけど、そんなに変わらない気もする。	0
普段使いには十分だと思います。	0
お互いにこんな会話を一生しながら生きていかれる相手をみつけられるってなんて幸せなんだろう。	0
２０１４年を代表する空冷CPUクーラーだと思います。	0
使ったのは1ヵ月程度・だったと思います。	0
普通のヘッドホンの中では、今までで一番良かったです。	0
ソケットの角度が調整できて使わないときは折り曲げておけるので使い勝手がよいところが気に入ってます。	0
金額も決して安い商品ではないため、満足感が少ないと感じてしまう方も少なからずいらっしゃると思います。	0
バンドも換える事も出来そうだしこの値段なら買っといて損は無いでしょ！	0
1枚しかカードが無くて・ちょっと消せない写真が入ってて、どうしようかと思ってたので良かったです。	0
NHK白熱教室などでカラー版の図表を見たあとだから余計にそう思う。	0
この辺は410では改善されているようですが、コストパフォーマンスで考えると問題ないレベルだと思います。	0
もう少し場所あったんじゃないかなぁとは思う、いやまぁ買ってしまった俺が悪いんだがｗｗ・ただ普通に使う分にはいいと思います サイドボタンもそれなりに使えますね。	0
発送も早く、なんと言っても安くて助かります。	0
工夫しながら、しつけ、また使いこなして行きたいと思います。	0
とりあえず購入して正解だったと思います。	0
1週間で1秒早くなりましたが、・遅れるより良かったと思います笑・自動巻は、初めてですが放っておけない・気になる存在になりそうです。	0
翻訳のほうは解説もついているので、本当に細かいニュアンスを知りたかったりするならこっちがおすすめですが、翻訳もおすすめです。	0
メジャーな交響曲系は少なくて、ブルックナーやショスタコとかは入っていないので・お好みで買い足すといいのでは。	0
予告編では、なんだこの貧弱な男はと思っていましたが・実際に見るといい意味で裏切られました。	0
「Appleの出力ポートは3Aまで入力を持つ全ての機器を充電できます」・・説明書がこんな感じなのでよく分かりません、私、アスペなのでしょうか？	0
メインとして使う時計としてはチープですが、気軽につけるには良いかも。	0
取り出すときは一度背中のパーツをj外し手から取り外・すのでとても親切設計であると思います。	0
思いきってワンサイズ上を買った方がいいです。	0
慣れれば使える商品かもしれないが、無理に慣れなければならない理由もない。	0
（出品会社さんの対応が非常に良かった事、無駄な梱包がなく購買依頼の翌朝に手に入ったのには驚きでした。	0
年齢のせいか8.9インチにすればよかった。	1
商品としては非常に面白いものだと思う。	0
よくアナログから市場を奪ったものだと思います。	0
普通のクロックスみたいに本体と同素材のソールでいいのに、	0
1万以下の時計としても質感も良い方かと思います。	0
ただ、触り心地は良かったです。	0
私にとっては、HR、時間、距離、ラップタイムがわかり、コンピュータとうまく接続できればいいです。	0
全体としてコストパフォーマンスは高いと思う。	0
ただ、なにか接近することが確認できるだけでも、より安全と思います。	0
内容も大満足でSW好きには映像美や音もたまらんでしょう。	0
もし、初期不良だったとしても部品本舗さんに連絡すれば親切に対応してくれるんじゃないかなと思います。	0
足腰も強くなりそうだし、・偶然かもしれませんがジャンパルーで遊ぶようになってグンと身長も伸びたので、・買って良かったと思ってます。	0
めったにないですが，充電しながらポケットに入れて歩くときもなんとか大き目のポケットなら収まってくれます。	0
見た目、レギュラーチューニングで全く問題は無いが・これ、他に本体の方法は無いのだろうか？	0
この中で、何を言いたかったのか？	0
大きさや重さは、これくらいなものかと思います。	0
理解不足かもしれないが、世界観の設定に矛盾があるように思った。	0
iPod直差しだと高域が刺さっていたんですがそれも無くなり上手くまとまっていると思います。	0
枚数が沢山入っていて、良かったです。	0
かと思うくらいです。	0
3DSやnexus7、ケータイなどいつも持ち歩いてるのでホント助かります。	0
他社は3.6Vタイプが多いので、活用の幅が広がると思います。	0
また違うサイズ・色で購入したいと思います！	0
いいプロポーションをしているので、適当にポージングしてもキマって見えてかっこいいです。	0
プロフェッサーのヘタレっぷりと、マグニートのブレなさ感が良いですね。	0
今思うと、多少高くても正規代理店で買えば良かったです。	1
私が最高に素晴らしいと思ったのは、「なぜこの方法が成功するのか」と、「小説風のアジャイルプロジェクトの開発シミュレーション」に結構なボリュームを割いて説明しているところです。	0
聴く前は勝手な想像でもっと前衛的なのかと思っていましたが、そんなことはなくて普通に聴きやすいです。	0
しかも小生CDに1,600円以上は払わないポリシーなので、・本当は「パリで候」が欲しかったのだがこのバンドの一番安いアルバムを購入。	0
、・ごもっともな話ですが、「何を知らないか知らない」我々にとっては、難しいアドバイスです。	0
貧弱なアンプを採用しているプレーヤ(Apple社製品など)や・ PCへ対しての価値があり，買得感は得られるでしょう。	0
ＳＰ背面もすっきりしましたし、価格的にもお買い得な・商品だった思います。	0
日付機能もないのも個人的には良いと思います。	0
いろいろな要素が混ざり合った、深いストーリーだと思います。	0
自分は輪ゴムをはめて外れにくくしようと思います。	0
カメラ専門店から比べると、3000〜5000円お値打ちと・思います。	0
自分が２６でちょうど良かったので娘に２３を注文したんですが 少し小さいそうです・でも２４では多分 大きいと思う・仕方がないですね	0
又、当たり前だとは思いますが、同時に複数台の接続は出来ませんでした。	0
服を選ばずなので、迷ったらこれっと言った感じでしょうか。	0
仕事用としての時計が欲しくて購入・使い始めて一週間になるが当たりを引いたと見え・狂いは問題にならないくらい・1日10時間程度着用・・小ぶりな文字盤と軽さで 大きな主張がなく・仕事用には最適 ベルトはＮＡＴＯ風ベルトなので・ＮＡＴＯベルトに交換 但し尾錠はオリジナルのが質感あるので・使用している 価格に対してはお得感あり	0
おもちゃは、かなりリアルに出来てると・思います。	0
またカスタマーサービスでもきちんと対応して頂けますので、今後も安心して利用しようと思います。	0
降雨時に使用しなければ問題はない。	0
適当に曲を流すだけならこれでも・十分。	0
ただつけにくいというか締め付けが強く開放型とは思えない圧迫感でした・長時間つけるのは難しいと思います・あとコードにチン毛っぽい毛が挟まってたのが少し残念でした	0
お値段分の価値はあると思います。	0
これはアート系の本では致命的だと思います。	0
南側でも軒下や、ひさしの下など日の当たらない場所には取り付け不向き。	0
このランタンを見つけて、非常用として買えてよかったです。	0
頻繁に使う人は、気にならないと思います。	0
履き心地もなかなかいいです。	0
実はこの前に、さらに安い（数百円レベル）ノーブランドのものを購入したのだが使えなかった。	0
ミニのほうがかわいくてイイです。	0
多少有りますが、気になるレベルではないと思います（人によって感じ方は異なると思いますが）・ただこの値段にしてこの機能は、間違いなく高コストパフォーマンスだと思います。	0
みんなどこか自分との生活環境が違ったりすると・可哀そうだなと思ったり、時には馬鹿にしたり、羨ましいと思ったり。	0
商品が届くまではさほど期待していなかったのですが届いた姿を見て・買って良かったと思いました。	0
ことでいいのだろうか？	0
ワイヤレスなので取り付けも楽でいいのだが、ウインカー本体が機械的に問題有りでしょうか。	0
もっと高いと思っていたのでこの価格で買えて非常に満足です。	1
ベルトはもう少し短くして調整代をとってはと思いました。	0
ただボディや指板に垂れちゃったりしないようにしてからのほうが良い気がします。	0
他の方のレビューにもあるように、鏡面の歪みや耐久性といった点は確かにマイナスポイントだと思います。	0
幅広のストラップで手に巻きつければ手ブレ防止効果大。	0
この重さならゴム底タイプと同等になってしまう。	0
スピーダーは、よかった。	0
思ったよりアバウトなんでもう少し細かく確認出来たら良いなってのは思います。	1
小説を読んでファンになり、映画になるといいなぁ〜と思っていたら、待ちに待った映画に(o^^o)・内容も、小説の表現をリアルに再現していて、感動しました＼(^o^)／	0
SF系のアクション映画が好きな方はとっても楽しめる作品だと思います。	0
その中で、このGW-3000Mを更に見つけ一目ぼれ、国内モデルから見るとお高いですがオレンジにやられて購入を決めました。	0
角度調節は安定感があってよかったです。	0
入力できないわけではないですが、防塵防水のことを考えれば仕方ないかもしれません。	0
1/500の出っ張りは設計され無かったパーツのダボ受けではないだろうか？	0
私はおしゃれに疎い人間なので、巷でスウォッチが流行った時も「何であんなプラスチックで安っぽい時計に1万円近い代金を払うのだろう？	0
二つのステレオソースをミックスして2系統のステレオスピーカーにつなぎたかったのですが、	0
値段を考えれば上出来でしょう。	0
あえて追加してほしい機能があるとすれば、暗闇でも見えるライトでしょうか？	1
この素材はすりへりが早いと思います。	0
目標が視野枠の外の部分も見えるというのは・設定に幅ができますし、・上達も早いと思います。	0
これで十分かと思います。	0
1m位の延長ケーブルも有れば良いのですが(^^;;	1
それはもはや最凶・最悪の擬態といってもいいでしょう。	0
どれも、専用工具ほど使いやすくはありませんが、ケースに１本入れておくと何かと助かります。	1
できればロスレス音声での収録が欲しかった。	1
ケーブルの他に人によってはスタンドが必要だろう。	0
デザインもそこそこカッコいいですが、重りは若干あります。	0
フローリングなら前によちよち進むと思うんですが、ごっつん防止のマットの上では進まないんで星四つです。	0
しいてマイナス点を言うなら、少し値段が高い。	0
日本語マニュアルについてなのですが、有って無いような物と考えたほうがいいです。	0
出来れば同じLEDで色温度が6500kの物が欲しいです。	1
ちょうどいい値段で買って子供も気になって良かったと思います。	0
日本製ならありえない仕様だ。	0
soundhouseの安マイクかこれか、低予算ではその２択になると思います。	0
Androidタブレットを購入したので早速Kindleにアクセスしてみると、ずっと欲しかったホームズ全集がなんと99円!!・即決衝動買いしました。	0
重量はややありますが、カバンに持って歩く分には気にならないし、出張でも重宝します。	0
低価格で修理なしで使い切ってしまうという考えならば良い製品と思います。	0
きっと境目の残量だったんでしょう。	0
出張の際にカバンの中にいれるのに、厚みが薄いのがいいですね。	0
とても使いやすくて良い商品だと思います。	0
自分で動けるようになってくると、・しばりつけられているような気がするのでしょうかね。	0
Nikonがもう少し考えてほしいのは、マイクとカメラの接続方法です。	0
他の人にも評判がいいです。	0
何故なら、赤盤、青盤から入った俺は、オリジナルアルバムを追いかけて聴いていたけど針を下ろして数秒聴いて次の曲に、って感じでしたもん。	0
と思っていました。	0
少し高価であったが、その分良かった気がする。	0
変に小型のアンプを購入するよりいいですね。	0
ただ欲を言えば、代表武器の一つであるミサイルも再現してほしかったです………！	1
もっと早くに購入すれば良かったです。	1
これから買われる方にお勧めするのは、少し大きめのサイズを買った方がいいかもしれないということ。	1
また、新しく出たタイプより、こちらのほうが好評なようです。	0
LEDということで、加熱が押さえられたのと、省エネとのことで変えて良かったです♪	0
紙に書くような感覚では使えないので・（タイムラグがあったり反応しないこともあったり・・・）・どうしても手書きで端末にメモなどを残したい人には価値があると思いますが、・価格の割には利便性がない気がします。	0
やっぱ靴選びは大事だと思います。	0
オプションパーツも充実していてさらに楽しめます。	0
コミックの絵柄がかわいくて、比較的日本のマンガの絵柄に近い雰囲気なので、日本人でも抵抗なく読めると思います。	0
思ったよりしっかりしていて、ガタもありません。	0
1球目が切れた時はたまたまハズレかもと思いましたが、今朝もう1球が切れた時点でこれはリピートなし、人にも	0
現段階では利用価値は、充分あるのですが、SSDの価格が今後下がってくれば、この機種は選ばれなくなるのではないかと思います。	0
もっとコンパクトにして欲しい。	1
周りの方のレビューにある通り滑り台の部分のバルブの逆し弁が甘くパンパンに膨らますのは難しいと思います。	0
柔らかい実でなければ寿命は短いようです。	0
モノフィンスイム用に購入しましたが、とっても使用が難しい様に思いました。	0
自動巻きなのでほっとくととまりますので、時間合わせ、日付合わせが必要ですが、それにしてはリュウズが小さくて操作しにくいと思いました。	0
甲高で幅広な私はもう一つ大きい９−１１が良かった。	0
単にランダムで「聴くだけ」ならば商品としては問題ないと思います。	0
組み立てたときはちょっと見た目が安っぽいかなと思ったのですが、音色がやさしくて気に入りました。	0
あと見た目がさらにあやしく・・・・・総合的には、買って良かったです。	0
どうすれば反映されるのかとかの説明も無しなので、かなり凹みましたね。	0
商品自体はすごくいいのですが、装着しずらかったです。	0
ちょっと複雑な形状のパーツを組み合わせていくせいでカッチリ感が・ 　足りないんでしょうな。	0
マントをつける際に収まりが悪いので、マント装着時はいっそ外してしまったほうがいいかも知れませんが、先に書いたとおりに、・折れやすそうですので外す際にはご注意を。	0
一応保証付なのでアンカーさんが凄い丁寧に対応してくれるので良いのですが、充電ができない原因は充電するときのACアダプターの出力不足としていて電話をすると出力の強いACアダプターを無料で送ってくれます。	0
コイツで斬った）・・布でもダンボールでも『波刃』なら・容赦ない切れ味を発揮してくれます。	1
回りのオモチャで遊んでるだけでしたが・（正直、それでも十分助かりました、息子が７カ月の時で目が離せない時期だったので）・慣れると今度はどうしたの？？	0
ちゃんと使えて手のひらサイズで小さくて良いと、思うのですが、難点が、あります。	0
私は夜の仕事をしてるので、足元を照らす役目としてもこれを使っています！	0
クロック数が変わらないので体感速度が劇的に変わるというところまでは行かないのでしょうか。	0
（とはいえPaypalアカウント持っていればCapturePROのPeak Design社から直接買えますから、持っているシステムによってはそちらが良いかもしれません。	0
もう少し安い Kadeeにすればよかったと思う。	1
今や「巨人」は社会現象で、今年は映画化もある巨人イヤーだが、まさか国境を越えた壮大なコラボなのだろうか。	0
やはり海賊船というのは何とも言えないロマンがあると思います。	0
IXOはそのままではクラッチがないので、ネジなめや締めすぎになり易いのでトルクアダプターを使用したほうが作業は楽になります。	0
商品が届いてから4日後に長く歩くことがあったので、痛い思いをしなくて良かったです。	0
これを機に、キングの他の原著版の本を読んでみようと思います。	0
※調光の機能がちゃんと働いているということでしょうか...	0
本格的に調理するなら炭とかガソリンとか灯油とかガスの方が向くでしょう。	0
真紅のボディは確かにカッコ良いです。	0
どこで作られているのだろうか、気になる。	0
ファイダー見やすくてこれは良いです。	0
笑・いろいろ書きましたが、総合的に見てコストパフォーマンスはたいへん優れていると思います。	0
色も白色に近く、簡単な光点サイズ調整もできるのでとても便利だと思います。	0
ボリューム感度がやや悪い事とそれに付随してツマミに凹みがついていたら良かった点について 星を一つ減らして４つとさせていただきました。	1
万一故障などした場合はどうするんだろうという一抹の不安はあるが（そのような場合の対応方法の説明は一切ない）、まあこんな製品はまず故障しないだろうと高をくくっている。	0
近未来の建物や風景とか多くブレードランナーとか好きなら買って後悔することはないと思います。	0
ボーカルはそれ程押し出してこないので、サラっと聴く分には聴き疲れもせず丁度良いですが、迫力を求め、気合を入れて聴こうと思うときは少々物足りないので、イコライザーで調整をしています。	0
最初DVDを購入しようかと思っていましたが、休日のいきなりの時間には間に合いませんから。	0
６ヵ月の男の子ですが飛び跳ねるのが楽しいみたいでよかったです	0
熱さ調整はできませんが、普通に焼いていればあまり焦げ付いたりはしません。	0
一個ずつ別々に使うのもいいと思いますが、箱に入れたまま飾るのもいいと思います。	0
本当に本当に良い時計だと思います。	0
値段を考えると一台持っていてもいいかと思います。	0
この人の他の映画のアクションシーンを見てすごいとおもった。	0
また機会があればお願いしたいです。	0
小型で邪魔にならず、もち運びにも簡単 接続もシンプルで問題無し	0
下位機種を買ってもできそうに思いますが、値段も含めてこれで満足していますので★★★★★を付けます。	0
ほおって置くと動かなくなりますが、日常で着用していれば問題なし。	0
レゴでよかった。	0
価格を考えれば十分合格点を与えられます。	0
見た目重量感もいいです。	0
出荷も早く梱包もよかったです。	0
Eminemをフューチャリングした(3)なんかは、Eminemにちょっと食われている感じもあるが、でもここまでアルバム全体のみならず曲単位まで密度の濃いHipHopアルバムも久々。	0
(2015年追記)メーカーさんの対応は基本メール（もちろん日本語で）でですが、誠実で比較的誠実だと思います。	0
